beer_beerid,counts as best beer,avg review_overall,avg review_aroma,avg review_appearance,avg review_taste,avg beer_abv,number of reviews,counts with top score,brewery_name,beer_style,beer_name
6354,24,3.93529411765,4.01176470588,4.03529411765,4.10588235294,12.0,170,15,Brouwerij De Landtsheer NV,Quadrupel (Quad),Malheur 12°
37518,24,3.66768292683,3.96036585366,3.93140243902,3.79268292683,8.2,328,12,Hoppin' Frog Brewery,American Double / Imperial IPA,Mean Manalishi Double I.P.A.
32846,24,4.09285714286,3.90357142857,4.01785714286,3.97857142857,4.5,140,15,Brasserie de la Senne,Belgian Pale Ale,Taras Boulba
29675,24,3.6752265861,3.32930513595,3.70090634441,3.37764350453,4.2,331,12,New Belgium Brewing,American Blonde Ale,Skinny Dip
47905,24,4.06614785992,3.92023346304,4.08949416342,4.0953307393,5.9,257,10,Pretty Things Beer & Ale Project,English Brown Ale,Saint Botolph's Town
29078,24,3.81891891892,3.73648648649,3.83513513514,3.8472972973,8.6,370,15,Mad River Brewing Company,American Double / Imperial IPA,Steelhead Double India Pale Ale
6502,24,4.12121212121,3.91919191919,3.96717171717,3.99242424242,5.4,198,19,Deschutes Brewery,American Amber / Red Ale,Cinder Cone Red
641,24,3.62155963303,3.53325688073,3.62958715596,3.62614678899,8.0,436,14,Mendocino Brewing Company,American Strong Ale,Eye of the Hawk
23942,24,3.89544513458,3.81677018634,4.07142857143,3.80227743271,5.5,483,12,Anchor Brewing Company,Bock,Anchor Bock Beer
60694,24,4.12727272727,4.28484848485,4.25757575758,4.19696969697,8.0,165,11,Rogue Ales,American Double / Imperial Stout,Double Chocolate Stout
42474,24,4.11428571429,4.00476190476,3.89047619048,4.10476190476,7.0,210,19,New Belgium Brewing,American Wild Ale,Lips Of Faith - Eric's Ale
22321,24,4.14125560538,3.97533632287,4.14125560538,4.01569506726,6.2,223,19,Boulevard Brewing Co.,Saison / Farmhouse Ale,Saison
40671,24,3.91666666667,3.99468085106,3.92907801418,4.08333333333,10.8,282,19,New Holland Brewing Company,American Double / Imperial Stout,New Holland Night Tripper
666,24,4.00757575758,3.81439393939,3.99621212121,3.92613636364,5.3,264,17,Hacker-Pschorr Bräu GmbH,Dunkelweizen,Hacker-Pschorr Dunkle Weisse
37836,24,3.87220447284,4.01916932907,4.17571884984,3.97444089457,7.5,313,14,Kiuchi Brewery,American Double / Imperial Stout,Hitachino Nest Espresso Stout
28494,24,3.72131147541,3.89344262295,3.7131147541,3.82172131148,6.5,244,19,New Glarus Brewing Company,Fruit / Vegetable Beer,Unplugged Cherry Stout
633,24,3.94716981132,4.09245283019,4.16603773585,4.04528301887,8.0,265,9,Brouwerij De Dolle Brouwers,Belgian Strong Pale Ale,De Dolle Arabier
1607,24,3.76392572944,3.53315649867,3.88063660477,3.6976127321,6.8,377,9,Sierra Nevada Brewing Co.,English India Pale Ale (IPA),Sierra Nevada India Pale Ale
27857,24,3.85142857143,3.76,3.82857142857,3.81714285714,6.7,350,8,Thirsty Dog Brewing Company,American Porter,Old Leghumper
2652,24,3.93560606061,3.8125,3.97727272727,3.88825757576,5.6,264,7,Summit Brewing Company,American Porter,Summit Great Northern Porter
39754,24,4.0562248996,4.00200803213,4.09638554217,4.11847389558,9.0,249,11,Boulevard Brewing Co.,Tripel,Long Strange Tripel
22839,24,3.93511450382,4.10877862595,4.14122137405,4.17175572519,8.8,262,19,Boston Beer Company (Samuel Adams),American Double / Imperial Pilsner,Samuel Adams Imperial Pilsner 2005 Harvest
55382,24,4.18581081081,3.95608108108,4.16554054054,4.13851351351,8.0,148,17,Boulevard Brewing Co.,American Double / Imperial Pilsner,Collaboration No. 1 - Imperial Pilsner
52828,24,4.04385964912,4.16447368421,4.03070175439,4.17324561404,8.5,228,16,Stone Brewing Co.,American Porter,Kona Coffee Macadamia Coconut Porter
2842,24,3.22181818182,2.73272727273,3.06,2.95818181818,5.4,275,9,Yuengling Brewery ,American Pale Ale (APA),Lord Chesterfield Ale
217,24,3.82660332542,3.77790973872,3.89548693587,3.84560570071,7.0,421,7,Full Sail Brewery & Tasting Room & Pub,Winter Warmer,Full Sail Wassail
313,24,3.80023923445,3.59090909091,3.86483253589,3.69019138756,5.5,418,9,Harpoon Brewery,Märzen / Oktoberfest,Harpoon Octoberfest Beer
57110,24,4.09243697479,4.11764705882,4.24579831933,4.19117647059,10.5,238,15,Hoppin' Frog Brewery,Russian Imperial Stout,D.O.R.I.S. The Destroyer Double Imperial Stout
47317,24,3.2722513089,3.56806282723,3.69895287958,3.4502617801,10.3,573,9,Boston Beer Company (Samuel Adams),Witbier,Samuel Adams Imperial White
9946,24,3.77566539924,3.67680608365,3.8536121673,3.70152091255,5.0,263,7,Bierbrouwerij De Koningshoeven B.V.,Belgian Dark Ale,Tilburg's Dutch Brown Ale
1164,24,3.98547717842,3.73236514523,3.90871369295,3.89419087137,4.6,241,13,Belhaven Brewery Company Ltd.,Scottish Ale,St. Andrew's Ale
310,24,3.01960784314,3.3864379085,3.49346405229,3.01307189542,5.5,612,2,Harpoon Brewery,Winter Warmer,Harpoon Winter Warmer
2864,24,3.91635687732,3.92379182156,3.8531598513,3.99256505576,7.5,269,11,Augustiner-Bräu Wagner KG,Doppelbock,Augustiner Bräu Maximator
8626,24,4.76829268293,4.35365853659,4.18292682927,4.56097560976,2.0,41,24,Southampton Publick House,Berliner Weissbier,Southampton Berliner Weisse
259,24,3.94142259414,3.85774058577,3.97280334728,3.90585774059,6.5,239,7,Ipswich Ale Brewery,American IPA,Ipswich India Pale Ale (I.P.A.)
49122,24,3.65738498789,3.34987893462,3.84624697337,3.42978208232,5.0,413,11,Guinness Ltd.,Irish Dry Stout,Guinness 250th Anniversary Stout
39334,24,3.81381381381,3.83633633634,4.15915915916,3.86936936937,9.5,333,13,Jacob Leinenkugel Brewing Company,Russian Imperial Stout,Big Eddy Russian Imperial Stout
27339,24,4.23461538462,4.31923076923,4.34615384615,4.38461538462,12.7,130,21,Midnight Sun Brewing Co.,American Double / Imperial Stout,Berserker Imperial Stout
32695,24,3.69930875576,3.3732718894,3.61175115207,3.52188940092,5.5,434,12,"Bell's Brewery, Inc.",Märzen / Oktoberfest,Bell's Octoberfest Beer
47298,24,3.65596330275,3.36085626911,3.70489296636,3.45107033639,5.4,327,11,Harpoon Brewery,Irish Red Ale,Harpoon Celtic Ale
2361,24,3.91166666667,3.99166666667,3.85166666667,4.01666666667,11.0,300,17,AleSmith Brewing Company,Belgian Strong Pale Ale,AleSmith Horny Devil
243,24,3.66519823789,3.79735682819,3.6872246696,3.80837004405,7.5,454,14,Williams Brothers Brewing Company,Scottish Gruit / Ancient Herbed Ale,Alba Scots Pine Ale
70910,24,3.7453125,3.7921875,3.690625,3.771875,9.2,320,5,Stone Brewing Co.,American Double / Imperial IPA,Baird / Ishii / Stone Japanese Green Tea IPA
28672,24,3.58786610879,3.73640167364,3.6359832636,3.51673640167,5.1,239,8,Harpoon Brewery,Fruit / Vegetable Beer,UFO Raspberry Hefeweizen
47668,24,4.57142857143,4.57142857143,4.15306122449,4.64285714286,9.5,49,22,FiftyFifty Brewing Co.,American Double / Imperial Stout,Imperial Eclipse Stout - Pappy Van Winkle
1206,24,3.59663865546,3.33781512605,3.54789915966,3.43025210084,5.2,595,12,"Bell's Brewery, Inc.",American Pale Ale (APA),Bell's Pale Ale
35242,24,4.025,4.17,4.0825,4.195,12.0,200,18,Captain Lawrence Brewing Co.,Belgian Strong Dark Ale,Nor' Easter
14660,23,4.05405405405,3.87027027027,3.85675675676,4.02972972973,6.3,185,14,Real Ale Brewing Company,American Porter,Shade Grown Coffee Porter
52568,23,3.91470588235,3.94705882353,4.19117647059,3.95882352941,11.5,170,12,Odell Brewing Company,American Double / Imperial Stout,Bourbon Barrel Stout
848,23,2.95257731959,2.38865979381,2.73298969072,2.59175257732,4.5,485,9,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",American Adjunct Lager,Tecate
1373,23,3.61175115207,3.55875576037,3.62788018433,3.57373271889,9.9,434,6,Lagunitas Brewing Company,Russian Imperial Stout,Lagunitas Imperial Stout
182,23,3.8950617284,3.4670781893,3.62962962963,3.69135802469,4.5,243,10,Smuttynose Brewing Company,Vienna Lager,Smuttynose Portsmouth Lager
5051,23,4.14035087719,4.13450292398,3.97660818713,4.21052631579,8.0,171,20,Brasserie Fantôme,Saison / Farmhouse Ale,Fantôme Pissenlit
34834,23,4.03333333333,3.6,3.8880952381,3.84523809524,5.5,210,18,Boston Beer Company (Samuel Adams),Dortmunder / Export Lager,LongShot Dortmunder Style Export
401,23,3.94859813084,3.89953271028,4.06775700935,3.94392523364,4.6,214,13,Orkney Brewery,Scottish Ale,Dark Island
2559,23,3.88683127572,4.04732510288,3.74485596708,3.93621399177,5.0,243,23,Brasserie Cantillon,Lambic - Unblended,Cantillon Bruocsella (1900) Grand Cru
700,23,3.19132653061,2.66454081633,2.99362244898,2.92474489796,4.9,392,9,St. Pauli Brauerei C.L. Wilh. Brandt Gmbh & Co.,German Pilsener,St. Pauli Girl
16106,23,4.09027777778,3.65972222222,3.81597222222,3.82986111111,5.0,144,14,New England Brewing Co.,German Pilsener,Elm City Lager
52530,23,4.33146067416,4.39887640449,4.11235955056,4.48876404494,8.0,89,20,Captain Lawrence Brewing Co.,American Wild Ale,Flaming Fury
66037,23,3.76490066225,3.6821192053,3.78145695364,3.83278145695,8.8,302,6,Stone Brewing Co.,Scotch Ale / Wee Heavy,Highway 78 Scotch Ale
821,23,3.74772727273,3.44545454545,3.54318181818,3.61590909091,4.5,220,10,St. Peter's Brewery Co Ltd,English Pale Ale,St. Peter's English Ale
341,23,3.98692810458,3.73529411765,3.88562091503,3.78431372549,3.4,153,19,Moorhouse's Brewery (Burnley) Ltd,English Dark Mild Ale,Black Cat
36567,23,4.54605263158,4.60526315789,4.17763157895,4.60526315789,9.5,76,23,Flossmoor Station Restaurant & Brewery,English Barleywine,Wooden Hell
22992,23,4.09375,4.12053571429,4.24553571429,4.04910714286,4.5,112,21,Brasserie Thiriez,Saison / Farmhouse Ale,Flandre-Kent Les Frères De La Bière / Thiriez XXtra
17443,23,4.47023809524,4.39285714286,3.98214285714,4.42261904762,7.0,84,23,Selin's Grove Brewing Company,American IPA,India Pale Ale
47100,23,4.09259259259,4.03703703704,4.44814814815,4.17037037037,13.0,135,17,De Struise Brouwers,Russian Imperial Stout,Cuvee Delphine
42491,23,4.01717557252,3.95229007634,4.14122137405,4.01526717557,8.5,262,9,The Lost Abbey,Belgian Strong Pale Ale,Inferno Ale
51679,23,4.02083333333,3.99739583333,4.22916666667,4.07291666667,8.3,192,9,Long Trail Brewing Co.,American Porter,Imperial Porter (Brewmaster Series)
71969,23,4.11931818182,4.12878787879,4.15340909091,4.13825757576,7.5,264,6,Tröegs Brewing Company,American IPA,Tröegs Perpetual IPA
6258,23,3.97179487179,3.83076923077,3.99487179487,3.96923076923,6.8,195,9,Berkshire Brewing Company Inc.,Märzen / Oktoberfest,Berkshire Oktoberfest Lager
7675,23,3.82537313433,3.91641791045,3.80597014925,3.88955223881,6.0,335,12,O'Fallon Brewery,American Porter,Smoke (Smoked Porter)
44896,23,4.09234234234,4.07882882883,3.95495495495,4.06306306306,6.2,222,6,Lagunitas Brewing Company,American Pale Ale (APA),New Dogtown Pale Ale
7588,23,3.82692307692,3.87762237762,3.91433566434,3.90384615385,11.5,286,14,Real Ale Brewing Company,American Barleywine,Sisyphus
51187,23,4.07741935484,4.2064516129,4.1935483871,4.03870967742,7.0,155,20,New Glarus Brewing Company,Belgian Pale Ale,R&D Golden Ale
5753,23,3.76583493282,3.5009596929,3.68522072937,3.63531669866,5.8,521,9,Kona Brewing Co.,American Pale Ale (APA),Fire Rock Pale Ale
4094,23,4.16666666667,4.04460093897,4.12676056338,4.22769953052,7.0,213,15,Tröegs Brewing Company,Oatmeal Stout,Tröegs Oatmeal Stout
6306,23,4.12387387387,4.15990990991,4.08783783784,4.21621621622,6.0,222,14,Brouwerij Drie Fonteinen,Lambic - Fruit,Drie Fonteinen Oude Kriek
28039,23,3.88970588235,3.94607843137,3.74142156863,4.0625,9.75,408,8,Dark Horse Brewing Company,Scotch Ale / Wee Heavy,Dark Horse Scotty Karate Scotch Ale
15278,23,3.83561643836,3.95205479452,3.98287671233,3.95890410959,8.0,146,22,Brasserie Fantôme,Belgian Strong Dark Ale,Fantôme Black Ghost
2269,23,4.00507614213,3.98350253807,4.06345177665,4.12944162437,10.0,394,9,Brasserie d'Achouffe,Belgian Strong Dark Ale,N'Ice Chouffe
37578,23,4.21391752577,4.14175257732,4.21907216495,4.24226804124,11.0,194,10,Russian River Brewing Company,Tripel,Damnation Batch 23 (Oak Aged)
1830,23,3.7987804878,3.81402439024,3.98983739837,3.78556910569,6.3,492,8,Avery Brewing Company,Irish Dry Stout,Out Of Bounds Stout
12993,23,4.236,3.804,3.888,4.052,4.6,125,18,Thomas Hooker Brewing Company,Munich Helles Lager,Thomas Hooker Munich Style Lager
4173,23,4.4696969697,3.84848484848,4.12121212121,4.06818181818,4.0,66,20,Victory Brewing Company,English Bitter,Uncle Teddy's Bitter
63224,23,3.1875,3.00102459016,3.4518442623,3.02049180328,5.6,488,3,Coors Brewing Company,Dubbel,Blue Moon Winter Abbey Ale
616,23,3.90170940171,3.77564102564,3.98931623932,3.77991452991,4.9,234,9,Würzburger Hofbräu AG,Dunkelweizen,Julius Echter Hefe-Weissbier Dunkel
407,22,3.7725631769,3.43140794224,3.55415162455,3.51624548736,4.5,277,12,North Coast Brewing Co.,American Pale Wheat Ale,Blue Star Great American Wheat Beer
314,22,3.89664804469,3.67737430168,3.85474860335,3.81284916201,5.6,358,8,Harpoon Brewery,Munich Dunkel Lager,Harpoon Munich Type Dark Beer
28751,22,3.44178082192,3.15582191781,3.53938356164,3.20205479452,4.3,292,13,Butternuts Beer & Ale,American Pale Ale (APA),Porkslap Pale Ale
4017,22,3.99803921569,3.90392156863,4.00196078431,4.09803921569,7.2,255,15,Arcadia Brewing Company,English Porter,Arcadia London Porter
188,22,3.99480968858,3.92387543253,4.0276816609,4.04498269896,8.7,289,9,Smuttynose Brewing Company,Maibock / Helles Bock,Smuttynose Maibock (Big Beer Series)
2422,22,4.27981651376,4.23394495413,4.17889908257,4.39908256881,10.0,109,19,Unibroue,Belgian Strong Pale Ale,Unibroue 10
33894,22,3.9463190184,4.06748466258,3.89110429448,4.13650306748,10.5,326,9,Saint Louis Brewery / Schlafly Tap Room,Russian Imperial Stout,Schlafly Reserve - Imperial Stout
35281,22,3.85845588235,3.77389705882,3.69301470588,3.73529411765,5.3,272,12,New Glarus Brewing Company,Belgian Pale Ale,Stone Soup
41010,22,4.20895522388,4.16417910448,3.81343283582,4.16791044776,7.0,134,15,De Struise Brouwers,American Wild Ale,Struiselensis
22042,22,3.83847736626,3.88580246914,3.96296296296,3.96296296296,8.5,486,12,Terrapin Beer Company,American Double / Imperial IPA,Terrapin Rye Squared
1299,22,2.55135951662,2.17371601208,2.49093655589,2.33987915408,5.5,331,7,Miller Brewing Co.,American Adjunct Lager,Icehouse
45591,22,3.46341463415,3.57723577236,3.66869918699,3.39837398374,5.4,246,11,Spoetzl Brewery,Dunkelweizen,Shiner Holiday Cheer
2940,22,3.53795379538,3.25907590759,3.65346534653,3.37293729373,4.9,303,7,Jacob Leinenkugel Brewing Company,Euro Dark Lager,Leinenkugel's Creamy Dark
25063,22,4.04437869822,4.26627218935,3.91420118343,4.2899408284,11.5,169,18,J.W. Lees & Co (Brewers) Ltd,English Barleywine,J.W. Lees Harvest Ale (Port Cask)
1321,22,3.20720720721,2.62612612613,2.91216216216,2.90653153153,4.4,444,9,Grupo Modelo S.A. de C.V.,American Adjunct Lager,Modelo Especial
71405,22,3.62857142857,3.68857142857,3.95857142857,3.59428571429,7.3,350,3,Stone Brewing Co.,Milk / Sweet Stout,Jason Fields & Kevin Sheppard / Tröegs / Stone Cherry Chocolate Stout
35644,22,4.13793103448,3.55603448276,4.20689655172,3.78879310345,3.7,116,18,Victory Brewing Company,Irish Dry Stout,Donnybrook Stout
3628,22,3.72549019608,3.21568627451,4.0,3.41176470588,4.3,153,12,Smithwick's Brewery / Irish Ale Breweries Ltd,Irish Red Ale,Kilkenny Irish Cream Ale
670,22,2.47593582888,1.90106951872,2.13101604278,2.09090909091,4.6,374,10,Anheuser-Busch,American Adjunct Lager,Busch Beer
20728,22,3.8424437299,3.71864951768,3.78295819936,3.83601286174,6.0,311,15,Tyranena Brewing Company,American Brown Ale,Rocky's Revenge Bourbon Brown
293,22,3.75409836066,3.56557377049,3.72950819672,3.74180327869,5.9,366,7,Shipyard Brewing Co.,Extra Special / Strong Bitter (ESB),Old Thumper ESA
976,22,3.20071258907,2.77909738717,3.01425178147,3.00712589074,5.0,421,8,"Boon Rawd Brewery Co., Ltd",Euro Pale Lager,Singha
25044,22,4.09602649007,3.55629139073,3.71523178808,3.82450331126,4.5,151,12,Saint Louis Brewery / Schlafly Tap Room,Kölsch,Schlafly Kölsch
3706,22,3.85582822086,3.93098159509,4.1226993865,3.90337423313,10.0,326,14,Moylan's Brewery,Russian Imperial Stout,Ryan Sullivan's Imperial Stout
51071,22,3.84403669725,3.75993883792,4.02752293578,3.7996941896,6.2,327,9,Rogue Ales,American Amber / Red Ale,Captain Sig's Northwestern Ale
36688,22,3.87280701754,3.75877192982,3.89035087719,3.80263157895,6.0,114,13,Christian Moerlein Brewing Company,American Pale Ale (APA),Christian Moerlein Over-The-Rhine Ale
10848,22,4.15131578947,4.13486842105,4.375,4.29276315789,8.0,152,13,Guinness Ltd.,Foreign / Export Stout,Guinness Special Export Stout (John Martin - Belgium)
1011,22,3.92929292929,3.76936026936,3.70538720539,3.87878787879,7.4,297,12,Victory Brewing Company,Maibock / Helles Bock,St. Boisterous
2898,22,3.97350993377,3.80794701987,3.84933774834,3.83774834437,6.0,302,13,Tuppers' Hop Pocket Brewing Company,American Pale Ale (APA),Tuppers' Hop Pocket Ale
1903,22,2.67755991285,2.93191721133,3.32516339869,2.71568627451,5.9,918,8,Boston Beer Company (Samuel Adams),Fruit / Vegetable Beer,Samuel Adams Cranberry Lambic
21324,22,3.56784660767,3.50442477876,3.76991150442,3.42772861357,7.9,339,6,Lancaster Brewing Company,American IPA,Hop Hog India Pale Ale
1635,22,3.66411378556,3.81947483589,3.75601750547,3.80306345733,11.8,457,12,Weyerbacher Brewing Co.,Quadrupel (Quad),Quad
2009,22,3.95141065831,3.74764890282,3.75235109718,3.90909090909,6.7,319,14,"Bell's Brewery, Inc.",American Stout,Bell's Rye Stout
63649,22,4.84848484848,4.75757575758,4.4696969697,4.84848484848,,33,24,Peg's Cantina & Brewpub / Cycle Brewing,American Double / Imperial Stout,Rare D.O.S.
39390,22,3.60021551724,3.44612068966,3.75431034483,3.43534482759,6.5,464,10,Abita Brewing Co.,American IPA,Jockamo IPA
179,22,4.02713178295,3.73255813953,3.89147286822,3.88372093023,5.0,129,13,Cottrell Brewing Co.,American Pale Ale (APA),Cottrell Old Yankee Ale
6371,22,3.89203354298,3.7285115304,3.99371069182,3.88050314465,5.8,477,9,Firestone Walker Brewing Co.,American Porter,Walker's Reserve - Porter
27476,22,4.17447916667,4.27864583333,4.16145833333,4.36979166667,11.5,192,19,East End Brewing Company,American Barleywine,Gratitude
619,22,3.79824561404,3.69883040936,3.90643274854,3.8567251462,6.8,342,12,Anderson Valley Brewing Company,Extra Special / Strong Bitter (ESB),Boont ESB
270,22,3.80716253444,3.56198347107,3.67493112948,3.63223140496,5.9,363,6,Long Trail Brewing Co.,English India Pale Ale (IPA),IPA
67612,22,4.22540983607,4.20901639344,4.20901639344,4.25409836066,8.9,122,7,Saint Arnold Brewing Company,American Double / Imperial IPA,Saint Arnold Divine Reserve #11
1709,22,3.92322834646,4.01377952756,3.90551181102,4.12204724409,6.0,254,14,Hanssens Artisanaal bvba,Lambic - Fruit,Oude Kriek
157,22,3.75094339623,3.79622641509,3.98113207547,3.74528301887,7.0,265,9,Brouwerij De Smedt / Brouwerij Affligem,Dubbel,Affligem Dubbel
33245,22,3.87867647059,3.46139705882,3.65992647059,3.69117647059,4.5,272,17,"Bell's Brewery, Inc.",American Pale Lager,Bell's Lager Of The Lakes
61062,22,4.47191011236,4.31460674157,4.30337078652,4.53370786517,7.5,89,13,Hill Farmstead Brewery,American Porter,Everett Robust Porter
32437,22,3.61261261261,3.73648648649,3.86599099099,3.67342342342,10.0,444,10,Dogfish Head Brewery,Fruit / Vegetable Beer,Black & Blue
7401,22,4.33333333333,4.23245614035,4.26754385965,4.33333333333,6.5,114,20,Southampton Publick House,Saison / Farmhouse Ale,Southampton Saison
2272,22,4.09114583333,3.890625,4.0,4.06510416667,6.0,192,19,Pennsylvania Brewing Company,Bock,St. Nikolaus Bock Bier
22787,22,3.76727272727,3.56909090909,3.66545454545,3.56727272727,6.2,275,8,Alaskan Brewing Co.,American IPA,Alaskan IPA
38225,22,4.02183406114,4.04366812227,3.99781659389,3.93231441048,7.8,229,16,Lagunitas Brewing Company,American Double / Imperial IPA,Kill Ugly Radio
32757,22,4.03571428571,4.04037267081,3.99068322981,4.04347826087,7.5,322,14,Tyranena Brewing Company,American Double / Imperial IPA,Hop Whore
18630,22,4.02972972973,4.18108108108,4.15675675676,4.10810810811,8.2,185,17,Southampton Publick House,Saison / Farmhouse Ale,Southampton Cuvee Des Fleurs
